"spce_id","examin_realm_se_code_nm","spcs_lcnm","spcs_scncenm","examin_year","examin_begin_de","examin_end_de","geom"
"007000000000623341",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (384833.22589999996 302766.0242999997)
"007000000000623342",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (385918.32320000045 302641.2432000004)
"007000000000623343",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (385918.32320000045 302641.2432000004)
"007000000000623344",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (385918.32320000045 302641.2432000004)
"007000000000623345",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (385918.32320000045 302641.2432000004)
"007000000000623346",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (384060.5104 301088.9768000003)
"007000000000623347",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (384060.5104 301088.9768000003)
"007000000000623348",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (384060.5104 301088.9768000003)
"007000000000623349",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (388304.8797000004 300539.4645000007)
"007000000000623350",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (388304.8797000004 300539.4645000007)
"007000000000623351",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (388304.8797000004 300539.4645000007)
"007000000000623354",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (363060.0049999999 364354.90750000067)
"007000000000623355",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2016",,,POINT (368719.77190000005 365015.53199999966)
"007000000000623356",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2016",,,POINT (368719.77190000005 365015.53199999966)
"007000000000623357",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2016",,,POINT (368719.77190000005 365015.53199999966)
"007000000000623358",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2016",,,POINT (368719.77190000005 365015.53199999966)
"007000000000623359",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (365194.5416000001 366984.85610000044)
"007000000000623360",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (368142.4612999996 366362.1263999995)
"007000000000623362",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (368623.0407999996 367481.45610000007)
"007000000000623363",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (368623.0407999996 367481.45610000007)
"007000000000623364",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (368623.0407999996 367481.45610000007)
"007000000000623365",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (368623.0407999996 367481.45610000007)
"007000000000623368",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (369219.7726999996 367770.42390000075)
"007000000000623372",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (366521.43259999994 359919.11810000055)
"007000000000623373",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (366521.43259999994 359919.11810000055)
"007000000000623374",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (365406.7619000003 359937.6093000006)
"007000000000623375",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (365406.7619000003 359937.6093000006)
"007000000000623377",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (366319.20969999954 361657.2224000003)
"007000000000623378",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (366505.75459999964 362661.41190000065)
"007000000000623379",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (365198.5044999998 363272.08999999985)
"007000000000623380",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (365198.5044999998 363272.08999999985)
"007000000000623381",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (368127.44579999987 359238.3462000005)
"007000000000623382",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (368127.44579999987 359238.3462000005)
"007000000000623384",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (368127.44579999987 359238.3462000005)
"007000000000623385",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (368127.44579999987 359238.3462000005)
"007000000000623386",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (368127.44579999987 359238.3462000005)
"007000000000623389",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (364971.3594000004 358778.0588000007)
"007000000000623390",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (364483.52529999986 361305.9308000002)
"007000000000623393",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (364483.52529999986 361305.9308000002)
"007000000000623396",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (366930.88049999997 364729.4138999991)
"007000000000623398",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (367993.15890000015 358372.32719999924)
"007000000000623401",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (365197.3375000004 358782.2754999995)
"007000000000623404",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (361520.28479999956 364819.9422999993)
"007000000000623405",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (367112.5427000001 361889.88489999995)
"007000000000623406",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (367112.5427000001 361889.88489999995)
"007000000000623407",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (367112.5427000001 361889.88489999995)
"007000000000623408",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (366542.5338000003 363371.37260000035)
"007000000000623411",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (366598.8881999999 360381.28240000084)
"007000000000623412",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (366598.8881999999 360381.28240000084)
"007000000000623413",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (366598.8881999999 360381.28240000084)
"007000000000623414",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2018",,,POINT (368659.1867000004 364275.0103999991)
"007000000000623416",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (368659.1867000004 364275.0103999991)
"007000000000623419",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (369830.6207999997 367319.55590000004)
"007000000000623420",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (369830.6207999997 367319.55590000004)
"007000000000623424",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2017",,,POINT (289809.99700000044 245161.1754999999)
"007000000000623425",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (289809.99700000044 245161.1754999999)
"007000000000623426",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2017",,,POINT (289809.99700000044 245161.1754999999)
"007000000000623427",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2017",,,POINT (289809.99700000044 245161.1754999999)
"007000000000623429",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (292634.4689999996 247439.1559999995)
"007000000000623432",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (292634.4689999996 247439.1559999995)
"007000000000623433",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (292634.4689999996 247439.1559999995)
"007000000000623437",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (295672.0708999997 246206.63709999993)
"007000000000623439",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (295672.0708999997 246206.63709999993)
"007000000000623442",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (292971.43180000037 241771.57809999958)
"007000000000623445",양서파충류,도마뱀,"Scincella vandenburghi (Schmidt, 1927)","2017",,,POINT (292971.43180000037 241771.57809999958)
"007000000000623447",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (198293.35610000044 293702.78170000017)
"007000000000623448",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (198293.35610000044 293702.78170000017)
"007000000000623450",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (198293.35610000044 293702.78170000017)
"007000000000623452",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (162537.7547000004 273711.31519999914)
"007000000000623453",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (162537.7547000004 273711.31519999914)
"007000000000623456",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (162537.7547000004 273711.31519999914)
"007000000000623458",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (162537.7547000004 273711.31519999914)
"007000000000623459",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (162537.7547000004 273711.31519999914)
"007000000000623463",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (162537.7547000004 273711.31519999914)
"007000000000623467",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (166628.24880000018 373989.8026999999)
"007000000000623468",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (166628.24880000018 373989.8026999999)
"007000000000623471",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (171500.02670000028 374000.41779999994)
"007000000000623472",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (171500.02670000028 374000.41779999994)
"007000000000623473",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (177042.64080000017 373775.8323999997)
"007000000000623475",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2017",,,POINT (166595.80539999995 370858.7349999994)
"007000000000623483",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (172872.4826999996 371849.3435999993)
"007000000000623484",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (172872.4826999996 371849.3435999993)
"007000000000623485",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (172872.4826999996 371849.3435999993)
"007000000000623488",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (177033.82459999993 371086.98220000044)
"007000000000623489",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (177033.82459999993 371086.98220000044)
"007000000000623491",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2017",,,POINT (179333.85429999977 367469.25659999996)
"007000000000623492",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2017",,,POINT (179333.85429999977 367469.25659999996)
"007000000000623493",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2017",,,POINT (179333.85429999977 367469.25659999996)
"007000000000623497",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (103200.60250000004 232549.47670000046)
"007000000000623502",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2015",,,POINT (106643.59910000023 234393.9746000003)
"007000000000623503",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (106643.59910000023 234393.9746000003)
"007000000000623506",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2015",,,POINT (106643.59910000023 234393.9746000003)
"007000000000623513",양서파충류,제주도롱뇽,"Hynobius quelpaertensis Mori, 1928","2016",,,POINT (103235.97059999965 232539.7854999993)
"007000000000623514",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2016",,,POINT (103235.97059999965 232539.7854999993)
"007000000000623519",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2016",,,POINT (106571.55099999998 234518.19480000064)
"007000000000623521",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (404590.20710000023 355441.5320999995)
"007000000000623523",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (404590.20710000023 355441.5320999995)
"007000000000623524",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (404590.20710000023 355441.5320999995)
"007000000000623525",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (404590.20710000023 355441.5320999995)
"007000000000623526",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (400905.96219999995 349410.2307999991)
"007000000000623527",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (400905.96219999995 349410.2307999991)
"007000000000623529",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (400905.96219999995 349410.2307999991)
"007000000000623530",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (400905.96219999995 349410.2307999991)
"007000000000623532",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (406549.83210000023 351287.14470000006)
"007000000000623533",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (406549.83210000023 351287.14470000006)
"007000000000623535",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (406549.83210000023 351287.14470000006)
"007000000000623540",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (406549.83210000023 351287.14470000006)
"007000000000623541",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (406549.83210000023 351287.14470000006)
"007000000000623590",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (274584.17090000026 343954.7092000004)
"007000000000623543",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (406549.83210000023 351287.14470000006)
"007000000000623548",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (404589.49450000003 355472.38519999944)
"007000000000623549",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (404589.49450000003 355472.38519999944)
"007000000000623550",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (404589.49450000003 355472.38519999944)
"007000000000623551",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (372963.21729999967 309847.4283000007)
"007000000000623553",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (371106.2697999999 318226.99159999937)
"007000000000623554",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2018",,,POINT (371106.2697999999 318226.99159999937)
"007000000000623555",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (372031.65270000044 318392.6732999999)
"007000000000623556",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (372031.65270000044 318392.6732999999)
"007000000000623557",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (370415.9112 315648.3328000009)
"007000000000623558",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2018",,,POINT (370415.9112 315648.3328000009)
"007000000000623560",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2018",,,POINT (372111.0630999999 312800.5535000004)
"007000000000623564",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2018",,,POINT (374659.4182000002 314450.18060000055)
"007000000000623566",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (271259.5564000001 337557.4802000001)
"007000000000623567",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (271259.5564000001 337557.4802000001)
"007000000000623569",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (271259.5564000001 337557.4802000001)
"007000000000623570",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (265883.1188000003 337711.1632000003)
"007000000000623571",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (265883.1188000003 337711.1632000003)
"007000000000623573",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (265883.1188000003 337711.1632000003)
"007000000000623576",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (262627.8842000002 339626.1607000008)
"007000000000623577",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (262627.8842000002 339626.1607000008)
"007000000000623579",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (270957.50270000007 342083.0247000009)
"007000000000623580",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (270957.50270000007 342083.0247000009)
"007000000000623581",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (270957.50270000007 342083.0247000009)
"007000000000623584",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (262719.04310000036 342432.2276000008)
"007000000000623586",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (262719.04310000036 342432.2276000008)
"007000000000623588",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (262719.04310000036 342432.2276000008)
"007000000000623591",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (274584.17090000026 343954.7092000004)
"007000000000623592",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (274584.17090000026 343954.7092000004)
"007000000000623597",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (264743.9123999998 345251.63379999995)
"007000000000623598",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (264743.9123999998 345251.63379999995)
"007000000000623599",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (264743.9123999998 345251.63379999995)
"007000000000623604",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (277279.68759999983 345729.99540000036)
"007000000000623605",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (277279.68759999983 345729.99540000036)
"007000000000623606",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (277279.68759999983 345729.99540000036)
"007000000000623608",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (261704.38200000022 347492.40059999935)
"007000000000623609",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (261704.38200000022 347492.40059999935)
"007000000000623612",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (271388.32660000026 349131.13829999976)
"007000000000623613",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (271388.32660000026 349131.13829999976)
"007000000000623614",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (271388.32660000026 349131.13829999976)
"007000000000623615",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (271388.32660000026 349131.13829999976)
"007000000000623616",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (266720.1875 350281.7876999993)
"007000000000623618",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (273768.6292000003 349348.4582000002)
"007000000000623619",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (273768.6292000003 349348.4582000002)
"007000000000623621",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (273768.6292000003 349348.4582000002)
"007000000000623622",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (266720.1875 350281.7876999993)
"007000000000623623",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (266720.1875 350281.7876999993)
"007000000000623625",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2016",,,POINT (151542.11760000046 321493.09889999963)
"007000000000623628",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2016",,,POINT (151542.11760000046 321493.09889999963)
"007000000000623629",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2016",,,POINT (151542.11760000046 321493.09889999963)
"007000000000623631",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2016",,,POINT (151542.11760000046 321493.09889999963)
"007000000000623632",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2016",,,POINT (151542.11760000046 321493.09889999963)
"007000000000623636",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (263853.21079999954 566763.6026000008)
"007000000000623638",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (261421.22929999977 566979.4856000002)
"007000000000623639",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (262751.7854000004 569527.1572999991)
"007000000000623640",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (262751.7854000004 569527.1572999991)
"007000000000623641",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (263963.7189999996 569576.5296)
"007000000000623643",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (263963.7189999996 569576.5296)
"007000000000623645",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (268905.7636000002 570494.9904999994)
"007000000000623646",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (268905.7636000002 570494.9904999994)
"007000000000623647",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (268905.7636000002 570494.9904999994)
"007000000000623649",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (268905.7636000002 570494.9904999994)
"007000000000623652",양서파충류,도마뱀,"Scincella vandenburghi (Schmidt, 1927)","2014",,,POINT (268471.5444 573238.6727000009)
"007000000000623656",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (268471.5444 573238.6727000009)
"007000000000623657",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (261508.25079999957 575024.6181000005)
"007000000000623658",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (261508.25079999957 575024.6181000005)
"007000000000623660",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (261508.25079999957 575024.6181000005)
"007000000000623662",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (261508.25079999957 575024.6181000005)
"007000000000623663",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (265257.18989999965 575096.6325000003)
"007000000000623664",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (265257.18989999965 575096.6325000003)
"007000000000623666",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (265257.18989999965 575096.6325000003)
"007000000000623667",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (265257.18989999965 575096.6325000003)
"007000000000623669",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (258149.01159999985 579017.7603999991)
"007000000000623670",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (258149.01159999985 579017.7603999991)
"007000000000623672",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (258149.01159999985 579017.7603999991)
"007000000000623673",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (258149.01159999985 579017.7603999991)
"007000000000623674",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (258149.01159999985 579017.7603999991)
"007000000000623678",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (257223.14850000013 579186.9837999996)
"007000000000623680",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (261282.93200000003 579974.7965999991)
"007000000000623682",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (261282.93200000003 579974.7965999991)
"007000000000623683",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (261282.93200000003 579974.7965999991)
"007000000000623684",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2014",,,POINT (261282.93200000003 579974.7965999991)
"007000000000623689",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (264047.75430000015 581441.9908000007)
"007000000000623690",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (264047.75430000015 581441.9908000007)
"007000000000623695",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (266475.5778999999 582728.4686999992)
"007000000000623696",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (266475.5778999999 582728.4686999992)
"007000000000623697",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2014",,,POINT (266475.5778999999 582728.4686999992)
"007000000000623699",양서파충류,북방산개구리,"Rana dybowskii G?nther, 1876","2014",,,POINT (266475.5778999999 582728.4686999992)
"007000000000623700",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (266475.5778999999 582728.4686999992)
"007000000000623702",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (264240.31790000014 582769.3057000004)
"007000000000623704",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (264240.31790000014 582769.3057000004)
"007000000000623709",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2014",,,POINT (260829.45550000016 583079.4701000005)
"007000000000623711",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2014",,,POINT (260829.45550000016 583079.4701000005)
"007000000000623712",양서파충류,도마뱀,"Scincella vandenburghi (Schmidt, 1927)","2014",,,POINT (260829.45550000016 583079.4701000005)
"007000000000623714",양서파충류,유혈목이,"Rhabdophis tigrinus (Boie, 1826)","2014",,,POINT (260829.45550000016 583079.4701000005)
"007000000000623716",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2018",,,POINT (374638.4741000002 377960.4453999996)
"007000000000623719",양서파충류,도롱뇽,"Hynobius leechii Boulenger, 1887","2015",,,POINT (379985.24179999996 388632.52270000055)
"007000000000623720",양서파충류,무당개구리,"Bombina orientalis (Boulenger, 1890)","2015",,,POINT (379985.24179999996 388632.52270000055)
"007000000000623721",양서파충류,청개구리,"Hyla japonica G?nther, 1859","2015",,,POINT (379985.24179999996 388632.52270000055)
"007000000000623722",양서파충류,참개구리,"Pelophylax nigromaculatus (Hallowell, 1861)","2015",,,POINT (379985.24179999996 388632.52270000055)
